日期,开始时间,结束时间,站点名,线路名,进站量,出站量
45065,45066,45066,通州北关,6号线,238.0,1398.0
45065,45066,45066,黄渠,6号线,183.0,878.0
45065,45066,45066,褡裢坡,6号线,230.0,922.0
45065,45066,45066,十里堡,6号线,,1030.0
45065,45066,45066,金台路,6号线,342.0,532.0
45065,45066,45066,东四,6号线,151.0,89.0
45065,45066,45066,南锣鼓巷,6号线,134.0,158.0
45065,45066,45066,北海北,6号线,239.0,123.0
45065,45066,45066,平安里,6号线,143.0,72.0
45065,45066,45066,车公庄,6号线,320.0,137.0
45065,45066,45066,白石桥南,6号线,188.0,138.0
45065,45066,45066,廖公庄,6号线,52.0,164.0
45065,45066,45066,环球度假区,7号线,1976.0,45.0
45065,45066,45066,群芳,7号线,21.0,83.0
45065,45066,45066,郎辛庄,7号线,38.0,268.0
45065,45066,45066,双合,7号线,96.0,469.0
45065,45066,45066,欢乐谷景区,7号线,267.0,264.0
45065,45066,45066,大郊亭,7号线,311.0,204.0
45065,45066,45066,广渠门外,7号线,259.0,324.0
45065,45066,45066,广渠门内,7号线,409.0,385.0
45065,45066,45066,桥湾,7号线,136.0,128.0
45065,45066,45066,珠市口,7号线,288.0,273.0
45065,45066,45066,虎坊桥,7号线,188.0,213.0
45065,45066,45066,广安门内,7号线,382.0,296.0
45065,45066,45066,达官营,7号线,344.0,430.0
45065,45066,45066,北京西站,7号线,0.0,2.0
45065,45066,45066,平西府,8号线,102.0,1000.0
45065,45066,45066,回龙观东大街,8号线,200.0,1702.0
45065,45066,45066,育新,8号线,353.0,866.0
45065,45066,45066,西小口,8号线,418.0,279.0
45065,45066,45066,永泰庄,8号线,284.0,565.0
45065,45066,45066,森林公园南门,8号线,263.0,60.0
45065,45066,45066,奥林匹克公园,8号线,504.0,263.0
45065,45066,45066,北土城,8号线,3.0,1.0
45065,45066,45066,安华桥,8号线,321.0,316.0
45065,45066,45066,鼓楼大街,8号线,146.0,182.0
45065,45066,45066,什刹海,8号线,519.0,318.0
45065,45066,45066,南锣鼓巷,8号线,427.0,371.0
45065,45066,45066,中国美术馆,8号线,155.0,101.0
45065,45066,45066,金鱼胡同,8号线,678.0,328.0
45065,45066,45066,王府井,8号线,693.0,300.0
45065,45066,45066,前门,8号线,440.0,292.0
45065,45066,45066,珠市口,8号线,43.0,86.0
45065,45066,45066,天桥,8号线,147.0,265.0
45065,45066,45066,永定门外,8号线,79.0,350.0
45065,45066,45066,和义,8号线,49.0,416.0
45065,45066,45066,东高地,8号线,55.0,154.0
45065,45066,45066,火箭万源,8号线,80.0,224.0
45065,45066,45066,瀛海,8号线,133.0,832.0
45065,45066,45066,国家图书馆,9&房山线,0.0,0.0
45065,45066,45066,白石桥南,9&房山线,276.0,124.0
45065,45066,45066,北京西站,9&房山线,2006.0,
45065,45066,45066,六里桥东,9&房山线,201.0,698.0
45065,45066,45066,丰台东大街,9&房山线,81.0,270.0
45065,45066,45066,丰台南路,9&房山线,75.0,277.0
45065,45066,45066,海淀黄庄,10号线,934.0,79.0
45065,45066,45066,西土城,10号线,830.0,350.0
45065,45066,45066,牡丹园,10号线,565.0,386.0
45065,45066,45066,健德门,10号线,559.0,347.0
45065,45066,45066,北土城,10号线,216.0,192.0
45065,45066,45066,惠新西街南口,10号线,2.0,0.0
45065,45066,45066,三元桥,10号线,856.0,513.0
45065,45066,45066,亮马桥,10号线,1180.0,364.0
45065,45066,45066,农业展览馆,10号线,159.0,58.0
45065,45066,45066,团结湖,10号线,1238.0,791.0
45065,45066,45066,金台夕照,10号线,1421.0,211.0
45065,45066,45066,国贸,10号线,1113.0,440.0
45065,45066,45066,十里河,10号线,291.0,704.0
45065,45066,45066,分钟寺,10号线,56.0,205.0
45065,45066,45066,成寿寺,10号线,125.0,704.0
45065,45066,45066,大红门,10号线,114.0,463.0
45065,45066,45066,角门东,10号线,320.0,858.0
45065,45066,45066,角门西,10号线,80.0,292.0
45065,45066,45066,纪家庙,10号线,122.0,289.0
45065,45066,45066,首经贸,10号线,249.0,710.0
45065,45066,45066,泥洼,10号线,95.0,283.0
45065,45066,45066,公主坟,10号线,365.0,221.0
45065,45066,45066,西钓鱼台,10号线,202.0,290.0
45065,45066,45066,车道沟,10号线,,204.0
45065,45066,45066,巴沟,10号线,331.0,327.0
45065,45066,45066,西直门,13号线,319.0,243.0
45065,45066,45066,大钟寺,13号线,812.0,208.0
45065,45066,45066,清河,13号线,2226.0,1033.0
45065,45066,45066,西二旗,13号线,1.0,0.0
45065,45066,45066,回龙观,13号线,280.0,1736.0
45065,45066,45066,立水桥,13号线,70.0,913.0
45065,45066,45066,望京西,13号线,612.0,139.0
45065,45066,45066,光熙门,13号线,199.0,151.0
45065,45066,45066,东直门,13号线,407.0,183.0
45065,45066,45066,俸伯,15号线,103.0,1325.0
45065,45066,45066,南法信,15号线,92.0,1284.0
45065,45066,45066,后沙峪,15号线,177.0,1204.0
45065,45066,45066,国展,15号线,113.0,267.0
45065,45066,45066,马泉营,15号线,157.0,615.0
45065,45066,45066,崔各庄,15号线,54.0,195.0
45065,45066,45066,望京东,15号线,2142.0,115.0
45065,45066,45066,望京,15号线,707.0,376.0
45065,45066,45066,望京西,15号线,172.0,326.0
45065,45066,45066,大屯路东,15号线,59.0,68.0
45065,45066,45066,奥林匹克公园,15号线,201.0,99.0
45065,45066,45066,北沙滩,15号线,356.0,193.0
45065,45066,45066,六道口,15号线,455.0,379.0
45065,45066,45066,清华东路西口,15号线,356.0,163.0
45065,45066,45066,昌平西山口,昌平线,39.0,257.0
45065,45066,45066,十三陵景区,昌平线,12.0,178.0
45065,45066,45066,昌平东关,昌平线,88.0,568.0
45065,45066,45066,北邵洼,昌平线,23.0,277.0
45065,45066,45066,南邵,昌平线,180.0,894.0
45065,45066,45066,沙河,昌平线,274.0,3760.0
45065,45066,45066,巩华城,昌平线,16.0,
45065,45066,45066,西二旗,昌平线,4156.0,567.0
45065,45066,45066,清河,昌平线,1.0,3.0
45065,45066,45066,清河小营桥,昌平线,301.0,516.0
45065,45066,45066,六道口,昌平线,170.0,138.0
45065,45066,45066,学院桥,昌平线,269.0,169.0
45065,45066,45066,西土城,昌平线,94.0,89.0
45065,45066,45066,首经贸,9&房山线,34.0,105.0
45065,45066,45066,花乡东桥,9&房山线,117.0,57.0
45065,45066,45066,白盆窑,9&房山线,158.0,309.0
45065,45066,45066,稻田,9&房山线,67.0,802.0
45065,45066,45066,长阳,9&房山线,182.0,1425.0
45065,45066,45066,广阳城,9&房山线,60.0,340.0
45065,45066,45066,良乡大学城北,9&房山线,215.0,338.0
45065,45066,45066,良乡大学城,9&房山线,82.0,575.0
45065,45066,45066,良乡大学城西,9&房山线,80.0,757.0
45065,45066,45066,良乡南关,9&房山线,60.0,455.0
45065,45066,45066,阎村东,9&房山线,0.0,0.0
45065,45066,45066,北新桥,首都机场线,55.0,123.0
45065,45066,45066,东直门,首都机场线,82.0,171.0
45065,45066,45066,三元桥,首都机场线,116.0,177.0
45065,45066,45066,环球度假区,1&八通线,0.0,0.0
45065,45066,45066,九棵树,1&八通线,88.0,549.0
45065,45066,45066,通州北苑,1&八通线,304.0,945.0
45065,45066,45066,八里桥,1&八通线,20.0,247.0
45065,45066,45066,传媒大学,1&八通线,266.0,831.0
45065,45066,45066,四惠东,1&八通线,521.0,592.0
45065,45066,45066,四惠,1&八通线,299.0,421.0
45065,45066,45066,国贸,1&八通线,1050.0,564.0
45065,45066,45066,建国门,1&八通线,372.0,247.0
45065,45066,45066,东单,1&八通线,204.0,86.0
45065,45066,45066,王府井,1&八通线,334.0,272.0
45065,45066,45066,天安门东,1&八通线,372.0,298.0
45065,45066,45066,西单,1&八通线,989.0,193.0
45065,45066,45066,复兴门,1&八通线,437.0,104.0
45065,45066,45066,南礼士路,1&八通线,345.0,180.0
45065,45066,45066,公主坟,1&八通线,2.0,3.0
45065,45066,45066,万寿路,1&八通线,298.0,268.0
45065,45066,45066,五棵松,1&八通线,529.0,513.0
45065,45066,45066,玉泉路,1&八通线,203.0,486.0
45065,45066,45066,八宝山,1&八通线,182.0,571.0
45065,45066,45066,鼓楼大街,2号线,,156.0
45065,45066,45066,安定门,2号线,215.0,179.0
45065,45066,45066,雍和宫,2号线,299.0,103.0
45065,45066,45066,东直门,2号线,707.0,421.0
45065,45066,45066,东四十条,2号线,502.0,177.0
45065,45066,45066,建国门,2号线,3.0,0.0
45065,45066,45066,北京站,2号线,1303.0,1678.0
45065,45066,45066,崇文门,2号线,168.0,233.0
45065,45066,45066,前门,2号线,273.0,228.0
45065,45066,45066,和平门,2号线,164.0,123.0
45065,45066,45066,复兴门,2号线,0.0,0.0
45065,45066,45066,车公庄,2号线,259.0,84.0
45065,45066,45066,西直门,2号线,1914.0,576.0
45065,45066,45066,天通苑北,5号线,261.0,2083.0
45065,45066,45066,天通苑,5号线,171.0,2072.0
45065,45066,45066,立水桥,5号线,221.0,989.0
45065,45066,45066,立水桥南,5号线,281.0,724.0
45065,45066,45066,北苑路北,5号线,577.0,524.0
45065,45066,45066,大屯路东,5号线,328.0,353.0
45065,45066,45066,惠新西街南口,5号线,382.0,411.0
45065,45066,45066,和平西桥,5号线,450.0,262.0
45065,45066,45066,和平里北街,5号线,329.0,250.0
45065,45066,45066,雍和宫,5号线,135.0,71.0
45065,45066,45066,北新桥,5号线,497.0,314.0
45065,45066,45066,东四,5号线,200.0,166.0
45065,45066,45066,东单,5号线,394.0,94.0
45065,45066,45066,崇文门,5号线,597.0,237.0
45065,45066,45066,蒲黄榆,5号线,170.0,463.0
45065,45066,45066,刘家窑,5号线,169.0,431.0
45065,45066,45066,潞城,6号线,49.0,844.0
45065,45066,45066,东夏园,6号线,43.0,348.0
45065,45066,45066,郝家府,6号线,26.0,78.0
45065,45066,45066,北运河西,6号线,83.0,740.0
45065,45066,45066,通州北关,6号线,169.0,1095.0
45065,45066,45066,黄渠,6号线,121.0,646.0
45065,45066,45066,褡裢坡,6号线,213.0,653.0
45065,45066,45066,十里堡,6号线,375.0,
45065,45066,45066,金台路,6号线,327.0,456.0
45065,45066,45066,东四,6号线,111.0,61.0
45065,45066,45066,南锣鼓巷,6号线,94.0,129.0
45065,45066,45066,北海北,6号线,184.0,125.0
45065,45066,45066,平安里,6号线,102.0,59.0
45065,45066,45066,车公庄,6号线,233.0,126.0
45065,45066,45066,白石桥南,6号线,136.0,101.0
45065,45066,45066,廖公庄,6号线,36.0,110.0
45065,45066,45066,环球度假区,7号线,1309.0,45.0
45065,45066,45066,群芳,7号线,23.0,108.0
45065,45066,45066,郎辛庄,7号线,47.0,206.0
45065,45066,45066,双合,7号线,40.0,444.0
45065,45066,45066,欢乐谷景区,7号线,61.0,217.0
45065,45066,45066,大郊亭,7号线,213.0,148.0
45065,45066,45066,广渠门外,7号线,223.0,297.0
45065,45066,45066,广渠门内,7号线,328.0,266.0
45065,45066,45066,桥湾,7号线,115.0,114.0
45065,45066,45066,珠市口,7号线,228.0,231.0
45065,45066,45066,虎坊桥,7号线,161.0,181.0
45065,45066,45066,广安门内,7号线,372.0,217.0
45065,45066,45066,达官营,7号线,273.0,439.0
45065,45066,45066,北京西站,7号线,0.0,0.0
45065,45066,45066,平西府,8号线,100.0,700.0
45065,45066,45066,回龙观东大街,8号线,188.0,1271.0
45065,45066,45066,育新,8号线,301.0,620.0
45065,45066,45066,西小口,8号线,283.0,
45065,45066,45066,永泰庄,8号线,226.0,418.0
45065,45066,45066,森林公园南门,8号线,173.0,37.0
45065,45066,45066,奥林匹克公园,8号线,489.0,182.0
45065,45066,45066,北土城,8号线,1.0,2.0
45065,45066,45066,安华桥,8号线,294.0,259.0
45065,45066,45066,鼓楼大街,8号线,114.0,155.0
45065,45066,45066,什刹海,8号线,539.0,295.0
45065,45066,45066,南锣鼓巷,8号线,343.0,287.0
45065,45066,45066,中国美术馆,8号线,129.0,84.0
45065,45066,45066,金鱼胡同,8号线,649.0,274.0
45065,45066,45066,王府井,8号线,738.0,207.0
45065,45066,45066,前门,8号线,350.0,234.0
45065,45066,45066,珠市口,8号线,29.0,93.0
45065,45066,45066,天桥,8号线,141.0,148.0
45065,45066,45066,永定门外,8号线,55.0,333.0
45065,45066,45066,和义,8号线,53.0,324.0
45065,45066,45066,东高地,8号线,46.0,105.0
45065,45066,45066,火箭万源,8号线,75.0,142.0
45065,45066,45066,瀛海,8号线,127.0,567.0
45065,45066,45066,国家图书馆,9&房山线,1.0,1.0
45065,45066,45066,白石桥南,9&房山线,231.0,93.0
45065,45066,45066,北京西站,9&房山线,2190.0,2642.0
45065,45066,45066,六里桥东,9&房山线,,585.0
45065,45066,45066,丰台东大街,9&房山线,75.0,252.0
45065,45066,45066,丰台南路,9&房山线,48.0,191.0
45065,45066,45066,海淀黄庄,10号线,791.0,50.0
45065,45066,45066,西土城,10号线,546.0,266.0
45065,45066,45066,牡丹园,10号线,466.0,333.0
45065,45066,45066,健德门,10号线,399.0,285.0
45065,45066,45066,北土城,10号线,183.0,143.0
45065,45066,45066,惠新西街南口,10号线,0.0,0.0
45065,45066,45066,三元桥,10号线,611.0,400.0
45065,45066,45066,亮马桥,10号线,828.0,265.0
45065,45066,45066,农业展览馆,10号线,132.0,73.0
45065,45066,45066,团结湖,10号线,1070.0,490.0
45065,45066,45066,金台夕照,10号线,919.0,114.0
45065,45066,45066,国贸,10号线,827.0,292.0
45065,45066,45066,十里河,10号线,255.0,648.0
45065,45066,45066,分钟寺,10号线,46.0,146.0
45065,45066,45066,成寿寺,10号线,108.0,519.0
45065,45066,45066,大红门,10号线,68.0,326.0
45065,45066,45066,角门东,10号线,254.0,592.0
45065,45066,45066,角门西,10号线,78.0,239.0
45065,45066,45066,纪家庙,10号线,110.0,254.0
45065,45066,45066,首经贸,10号线,212.0,507.0
45065,45066,45066,泥洼,10号线,111.0,210.0
45065,45066,45066,公主坟,10号线,321.0,194.0
45065,45066,45066,西钓鱼台,10号线,173.0,228.0
45065,45066,45066,车道沟,10号线,253.0,160.0
45065,45066,45066,巴沟,10号线,387.0,216.0
45065,45066,45066,西直门,13号线,289.0,160.0
45065,45066,45066,大钟寺,13号线,486.0,167.0
45065,45066,45066,清河,13号线,1098.0,372.0
45065,45066,45066,西二旗,13号线,0.0,0.0
45065,45066,45066,回龙观,13号线,200.0,1378.0
45065,45066,45066,立水桥,13号线,51.0,667.0
45065,45066,45066,望京西,13号线,369.0,109.0
45065,45066,45066,光熙门,13号线,108.0,113.0
45065,45066,45066,东直门,13号线,241.0,123.0
45065,45066,45066,俸伯,15号线,102.0,846.0
45065,45066,45066,南法信,15号线,57.0,907.0
45065,45066,45066,后沙峪,15号线,138.0,808.0
45065,45066,45066,国展,15号线,,256.0
45065,45066,45066,马泉营,15号线,118.0,509.0
45065,45066,45066,崔各庄,15号线,46.0,137.0
45065,45066,45066,望京东,15号线,1385.0,110.0
45065,45066,45066,望京,15号线,551.0,279.0
45065,45066,45066,望京西,15号线,141.0,218.0
45065,45066,45066,大屯路东,15号线,46.0,67.0
45065,45066,45066,奥林匹克公园,15号线,165.0,58.0
45065,45066,45066,北沙滩,15号线,163.0,148.0
45065,45066,45066,六道口,15号线,333.0,342.0
45065,45066,45066,清华东路西口,15号线,232.0,130.0
45065,45066,45066,昌平西山口,昌平线,29.0,195.0
45065,45066,45066,十三陵景区,昌平线,10.0,85.0
45065,45066,45066,昌平东关,昌平线,93.0,379.0
45065,45066,45066,北邵洼,昌平线,47.0,249.0
45065,45066,45066,南邵,昌平线,124.0,630.0
45065,45066,45066,沙河,昌平线,279.0,2773.0
45065,45066,45066,巩华城,昌平线,15.0,92.0
45065,45066,45066,西二旗,昌平线,2942.0,475.0
45065,45066,45066,清河,昌平线,0.0,3.0
45065,45066,45066,清河小营桥,昌平线,267.0,318.0
45065,45066,45066,六道口,昌平线,195.0,85.0
45065,45066,45066,学院桥,昌平线,247.0,148.0
45065,45066,45066,西土城,昌平线,83.0,69.0
45065,45066,45066,首经贸,9&房山线,37.0,73.0
45065,45066,45066,花乡东桥,9&房山线,94.0,51.0
45065,45066,45066,白盆窑,9&房山线,120.0,256.0
45065,45066,45066,稻田,9&房山线,42.0,520.0
45065,45066,45066,长阳,9&房山线,163.0,1093.0
45065,45066,45066,广阳城,9&房山线,53.0,285.0
45065,45066,45066,良乡大学城北,9&房山线,199.0,330.0
45065,45066,45066,良乡大学城,9&房山线,73.0,405.0
45065,45066,45066,良乡大学城西,9&房山线,81.0,479.0
45065,45066,45066,良乡南关,9&房山线,73.0,372.0
45065,45066,45066,阎村东,9&房山线,0.0,0.0
45065,45066,45066,北新桥,首都机场线,40.0,58.0
45065,45066,45066,东直门,首都机场线,47.0,88.0
45065,45066,45066,三元桥,首都机场线,76.0,99.0
45065,45066,45066,环球度假区,1&八通线,0.0,0.0
45065,45066,45066,九棵树,1&八通线,133.0,350.0
45065,45066,45066,通州北苑,1&八通线,328.0,681.0
45065,45066,45066,八里桥,1&八通线,14.0,203.0
45065,45066,45066,传媒大学,1&八通线,214.0,709.0
45065,45066,45066,四惠东,1&八通线,470.0,493.0
45065,45066,45066,四惠,1&八通线,283.0,409.0
45065,45066,45066,国贸,1&八通线,1034.0,473.0
45065,45066,45066,建国门,1&八通线,361.0,251.0
45065,45066,45066,东单,1&八通线,,80.0
45065,45066,45066,王府井,1&八通线,437.0,279.0
45065,45066,45066,天安门东,1&八通线,482.0,282.0
45065,45066,45066,西单,1&八通线,985.0,157.0
45065,45066,45066,复兴门,1&八通线,407.0,94.0
45065,45066,45066,南礼士路,1&八通线,381.0,174.0
45065,45066,45066,公主坟,1&八通线,0.0,0.0
45065,45066,45066,万寿路,1&八通线,307.0,320.0
45065,45066,45066,五棵松,1&八通线,520.0,459.0
45065,45066,45066,玉泉路,1&八通线,174.0,384.0
45065,45066,45066,八宝山,1&八通线,164.0,503.0
45065,45066,45066,鼓楼大街,2号线,158.0,143.0
45065,45066,45066,安定门,2号线,174.0,185.0
45065,45066,45066,雍和宫,2号线,220.0,101.0
45065,45066,45066,东直门,2号线,913.0,431.0
45065,45066,45066,东四十条,2号线,474.0,206.0
45065,45066,45066,建国门,2号线,0.0,0.0
45065,45066,45066,北京站,2号线,695.0,1448.0
45065,45066,45066,崇文门,2号线,190.0,178.0
45065,45066,45066,前门,2号线,294.0,125.0
45065,45066,45066,和平门,2号线,194.0,103.0
45065,45066,45066,复兴门,2号线,2.0,0.0
45065,45066,45066,车公庄,2号线,171.0,70.0
45065,45066,45066,西直门,2号线,1300.0,490.0
45065,45066,45066,天通苑北,5号线,195.0,1683.0
45065,45066,45066,天通苑,5号线,186.0,1494.0
45065,45066,45066,立水桥,5号线,196.0,748.0
45065,45066,45066,立水桥南,5号线,254.0,535.0
45065,45066,45066,北苑路北,5号线,519.0,362.0
45065,45066,45066,大屯路东,5号线,335.0,282.0
45065,45066,45066,惠新西街南口,5号线,326.0,362.0
45065,45066,45066,和平西桥,5号线,266.0,230.0
45065,45066,45066,和平里北街,5号线,258.0,243.0
45065,45066,45066,雍和宫,5号线,116.0,69.0
45065,45066,45066,北新桥,5号线,476.0,313.0
45065,45066,45066,东四,5号线,207.0,112.0
45065,45066,45066,东单,5号线,401.0,74.0
45065,45066,45066,崇文门,5号线,684.0,250.0
45065,45066,45066,蒲黄榆,5号线,154.0,411.0
45065,45066,45066,刘家窑,5号线,152.0,513.0
45065,45066,45066,潞城,6号线,33.0,653.0
45065,45066,45066,东夏园,6号线,48.0,238.0
45065,45066,45066,郝家府,6号线,26.0,69.0
45065,45066,45066,北运河西,6号线,86.0,515.0
45065,45066,45066,通州北关,6号线,156.0,881.0
45065,45066,45066,黄渠,6号线,110.0,509.0
45065,45066,45066,褡裢坡,6号线,141.0,590.0
45065,45066,45066,十里堡,6号线,,745.0
45065,45066,45066,金台路,6号线,276.0,414.0
45065,45066,45066,东四,6号线,95.0,59.0
45065,45066,45066,南锣鼓巷,6号线,75.0,121.0
45065,45066,45066,北海北,6号线,183.0,75.0
45065,45066,45066,平安里,6号线,,79.0
45065,45066,45066,车公庄,6号线,210.0,102.0
45065,45066,45066,白石桥南,6号线,121.0,88.0
45065,45066,45066,廖公庄,6号线,29.0,94.0
45065,45066,45066,环球度假区,7号线,695.0,41.0
45065,45066,45066,群芳,7号线,11.0,80.0
45065,45066,45066,郎辛庄,7号线,41.0,203.0
45065,45066,45066,双合,7号线,38.0,266.0
45065,45066,45066,欢乐谷景区,7号线,63.0,199.0
45065,45066,45066,大郊亭,7号线,212.0,179.0
45065,45066,45066,广渠门外,7号线,135.0,267.0
45065,45066,45066,广渠门内,7号线,299.0,299.0
45065,45066,45066,桥湾,7号线,108.0,
45065,45066,45066,珠市口,7号线,256.0,327.0
45065,45066,45066,虎坊桥,7号线,144.0,149.0
45065,45066,45066,广安门内,7号线,317.0,249.0
45065,45066,45066,达官营,7号线,182.0,306.0
45065,45066,45066,北京西站,7号线,0.0,0.0
45065,45066,45066,平西府,8号线,69.0,555.0
45065,45066,45066,回龙观东大街,8号线,129.0,901.0
45065,45066,45066,育新,8号线,370.0,536.0
45065,45066,45066,西小口,8号线,210.0,176.0
45065,45066,45066,永泰庄,8号线,192.0,353.0
45065,45066,45066,森林公园南门,8号线,143.0,25.0
45065,45066,45066,奥林匹克公园,8号线,,149.0
45065,45066,45066,北土城,8号线,0.0,0.0
45065,45066,45066,安华桥,8号线,,254.0
45065,45066,45066,鼓楼大街,8号线,156.0,133.0
45065,45066,45066,什刹海,8号线,587.0,197.0
45065,45066,45066,南锣鼓巷,8号线,408.0,209.0
45065,45066,45066,中国美术馆,8号线,143.0,100.0
45065,45066,45066,金鱼胡同,8号线,836.0,214.0
45065,45066,45066,王府井,8号线,774.0,185.0
45065,45066,45066,前门,8号线,367.0,220.0
45065,45066,45066,珠市口,8号线,39.0,96.0
45065,45066,45066,天桥,8号线,139.0,128.0
45065,45066,45066,永定门外,8号线,45.0,201.0
45065,45066,45066,和义,8号线,56.0,302.0
45065,45066,45066,东高地,8号线,25.0,99.0
45065,45066,45066,火箭万源,8号线,56.0,139.0
45065,45066,45066,瀛海,8号线,88.0,498.0
45065,45066,45066,国家图书馆,9&房山线,0.0,3.0
45065,45066,45066,白石桥南,9&房山线,162.0,87.0
45065,45066,45066,北京西站,9&房山线,2170.0,2477.0
45065,45066,45066,六里桥东,9&房山线,138.0,424.0
45065,45066,45066,丰台东大街,9&房山线,80.0,216.0
45065,45066,45066,丰台南路,9&房山线,47.0,182.0
45065,45066,45066,海淀黄庄,10号线,667.0,47.0
45065,45066,45066,西土城,10号线,489.0,260.0
45065,45066,45066,牡丹园,10号线,357.0,298.0
45065,45066,45066,健德门,10号线,395.0,218.0
45065,45066,45066,北土城,10号线,191.0,118.0
45065,45066,45066,惠新西街南口,10号线,0.0,2.0
45065,45066,45066,三元桥,10号线,619.0,333.0
45065,45066,45066,亮马桥,10号线,787.0,267.0
45065,45066,45066,农业展览馆,10号线,124.0,58.0
45065,45066,45066,团结湖,10号线,1143.0,494.0
45065,45066,45066,金台夕照,10号线,851.0,109.0
45065,45066,45066,国贸,10号线,854.0,255.0
45065,45066,45066,十里河,10号线,246.0,598.0
45065,45066,45066,分钟寺,10号线,23.0,144.0
45065,45066,45066,成寿寺,10号线,101.0,425.0
45065,45066,45066,大红门,10号线,38.0,312.0
45065,45066,45066,角门东,10号线,267.0,584.0
45065,45066,45066,角门西,10号线,63.0,179.0
45065,45066,45066,纪家庙,10号线,100.0,228.0
45065,45066,45066,首经贸,10号线,202.0,540.0
45065,45066,45066,泥洼,10号线,105.0,221.0
45065,45066,45066,公主坟,10号线,302.0,136.0
45065,45066,45066,西钓鱼台,10号线,166.0,203.0
45065,45066,45066,车道沟,10号线,188.0,144.0
45065,45066,45066,巴沟,10号线,351.0,206.0
45065,45066,45066,西直门,13号线,251.0,118.0
45065,45066,45066,大钟寺,13号线,429.0,155.0
45065,45066,45066,清河,13号线,1167.0,290.0
45065,45066,45066,西二旗,13号线,0.0,3.0
45065,45066,45066,回龙观,13号线,161.0,999.0
45065,45066,45066,立水桥,13号线,67.0,380.0
45065,45066,45066,望京西,13号线,217.0,79.0
45065,45066,45066,光熙门,13号线,76.0,101.0
45065,45066,45066,东直门,13号线,213.0,83.0
45065,45066,45066,俸伯,15号线,61.0,687.0
45065,45066,45066,南法信,15号线,75.0,688.0
45065,45066,45066,后沙峪,15号线,70.0,646.0
45065,45066,45066,国展,15号线,81.0,230.0
45065,45066,45066,马泉营,15号线,112.0,386.0
45065,45066,45066,崔各庄,15号线,52.0,103.0
45065,45066,45066,望京东,15号线,1203.0,87.0
45065,45066,45066,望京,15号线,414.0,237.0
45065,45066,45066,望京西,15号线,99.0,99.0
45065,45066,45066,大屯路东,15号线,52.0,31.0
45065,45066,45066,奥林匹克公园,15号线,161.0,54.0
45065,45066,45066,北沙滩,15号线,109.0,143.0
45065,45066,45066,六道口,15号线,326.0,293.0
45065,45066,45066,清华东路西口,15号线,206.0,103.0
45065,45066,45066,昌平西山口,昌平线,44.0,157.0
45065,45066,45066,十三陵景区,昌平线,6.0,93.0
45065,45066,45066,昌平东关,昌平线,76.0,292.0
45065,45066,45066,北邵洼,昌平线,22.0,170.0
45065,45066,45066,南邵,昌平线,123.0,480.0
45065,45066,45066,沙河,昌平线,244.0,2091.0
45065,45066,45066,巩华城,昌平线,14.0,72.0
45065,45066,45066,西二旗,昌平线,1883.0,390.0
45065,45066,45066,清河,昌平线,3.0,3.0
45065,45066,45066,清河小营桥,昌平线,190.0,290.0
45065,45066,45066,六道口,昌平线,110.0,97.0
45065,45066,45066,学院桥,昌平线,206.0,144.0
45065,45066,45066,西土城,昌平线,117.0,62.0
45065,45066,45066,首经贸,9&房山线,46.0,69.0
45065,45066,45066,花乡东桥,9&房山线,104.0,47.0
45065,45066,45066,白盆窑,9&房山线,84.0,226.0
45065,45066,45066,稻田,9&房山线,42.0,483.0
45065,45066,45066,长阳,9&房山线,155.0,881.0
45065,45066,45066,广阳城,9&房山线,36.0,257.0
45065,45066,45066,良乡大学城北,9&房山线,180.0,226.0
45065,45066,45066,良乡大学城,9&房山线,68.0,424.0
45065,45066,45066,良乡大学城西,9&房山线,44.0,437.0
45065,45066,45066,良乡南关,9&房山线,55.0,257.0
45065,45066,45066,阎村东,9&房山线,0.0,2.0
45065,45066,45066,北新桥,首都机场线,46.0,51.0
45065,45066,45066,东直门,首都机场线,43.0,99.0
45065,45066,45066,三元桥,首都机场线,75.0,144.0
45065,45066,45066,环球度假区,1&八通线,,1.0
45065,45066,45066,九棵树,1&八通线,136.0,358.0
45065,45066,45066,通州北苑,1&八通线,253.0,630.0
45065,45066,45066,八里桥,1&八通线,20.0,173.0
45065,45066,45066,传媒大学,1&八通线,,797.0
45065,45066,45066,四惠东,1&八通线,381.0,468.0
45065,45066,45066,四惠,1&八通线,180.0,325.0
45065,45066,45066,国贸,1&八通线,875.0,329.0
45065,45066,45066,建国门,1&八通线,337.0,
45065,45066,45066,东单,1&八通线,122.0,74.0
45065,45066,45066,王府井,1&八通线,347.0,206.0
45065,45066,45066,天安门东,1&八通线,344.0,174.0
45065,45066,45066,西单,1&八通线,938.0,146.0
45065,45066,45066,复兴门,1&八通线,383.0,85.0
45065,45066,45066,南礼士路,1&八通线,220.0,173.0
45065,45066,45066,公主坟,1&八通线,0.0,0.0
45065,45066,45066,万寿路,1&八通线,260.0,218.0
45065,45066,45066,五棵松,1&八通线,433.0,456.0
45065,45066,45066,玉泉路,1&八通线,105.0,377.0
45065,45066,45066,八宝山,1&八通线,129.0,448.0
45065,45066,45066,鼓楼大街,2号线,88.0,119.0
45065,45066,45066,安定门,2号线,152.0,156.0
45065,45066,45066,雍和宫,2号线,225.0,121.0
45065,45066,45066,东直门,2号线,,262.0
45065,45066,45066,东四十条,2号线,429.0,194.0
