交易日期,开盘点位,最高点位,最低点位,收盘价,涨跌,涨跌幅(%),开始日累计涨跌,开始日累计涨跌幅,成交量(万股),成交额(万元),持仓量
2021-07-01,1470.22,1471.25,1452.74,1452.74,-19.08,-1.3,-109.25,-6.99,23801.44,277347.3,
2021-06-30,1472.4,1474.64,1460.46,1471.82,1.57,0.11,-90.17,-5.77,26615.44,318455.05,
2021-06-29,1482.99,1486.59,1470.26,1470.26,-13.39,-0.9,-91.74,-5.87,28469.1,390595.95,
2021-06-28,1475.14,1484.82,1469.32,1483.65,12.64,0.86,-78.34,-5.02,34000.72,477715.78,
2021-06-25,1476.15,1480.77,1466.75,1471.02,-3.93,-0.27,-90.98,-5.82,32650.35,360828.3,
2021-06-24,1483.6,1486.98,1474.06,1474.95,-12.57,-0.84,-87.05,-5.57,32600.52,376642.0,
2021-06-23,1473.44,1487.65,1468.87,1487.52,13.49,0.92,-74.48,-4.77,38201.64,497869.96,
2021-06-22,1470.58,1475.14,1463.88,1474.03,7.37,0.5,-87.97,-5.63,38214.4,501437.85,
2021-06-21,1441.33,1468.81,1438.6,1466.66,20.67,1.43,-95.34,-6.1,35161.19,472906.39,
2021-06-18,1427.09,1446.97,1419.81,1445.99,20.22,1.42,-116.0,-7.43,31551.71,339968.56,
2021-06-17,1413.93,1431.47,1411.74,1425.77,9.27,0.65,-136.22,-8.72,35730.71,362515.33,
2021-06-16,1425.22,1439.45,1412.09,1416.5,-14.06,-0.98,-145.49,-9.31,41315.68,412034.7,
2021-06-15,1459.14,1459.14,1427.59,1430.56,-27.89,-1.91,-131.43,-8.41,55762.02,518866.52,
2021-06-11,1474.69,1479.46,1458.36,1458.46,-11.78,-0.8,-103.54,-6.63,55199.45,591698.4,
2021-06-10,1452.74,1470.68,1450.32,1470.24,18.38,1.27,-91.76,-5.87,44005.57,398079.54,
2021-06-09,1453.15,1456.52,1448.53,1451.86,0.2,0.01,-110.13,-7.05,32595.57,283838.21,
2021-06-08,1453.13,1453.13,1442.21,1451.66,0.68,0.05,-110.33,-7.06,36573.45,323767.28,
2021-06-07,1445.68,1451.85,1440.9,1450.99,6.89,0.48,-111.01,-7.11,38758.36,358409.39,
2021-06-04,1448.66,1453.95,1441.1,1444.09,-11.71,-0.8,-117.9,-7.55,43861.95,330559.26,
2021-06-03,1455.53,1466.12,1451.12,1455.81,2.65,0.18,-106.19,-6.8,52570.65,385055.33,
2021-06-02,1457.91,1460.52,1446.15,1453.16,-6.33,-0.43,-108.84,-6.97,45149.29,328427.98,
2021-06-01,1454.24,1461.49,1452.21,1459.49,5.57,0.38,-102.51,-6.56,42088.23,308622.13,
2021-05-31,1448.5,1453.91,1439.75,1453.91,4.42,0.3,-108.08,-6.92,44062.5,326946.44,
2021-05-28,1450.65,1458.09,1447.15,1449.5,-4.37,-0.3,-112.5,-7.2,56078.52,402213.51,
2021-05-27,1445.06,1460.29,1441.35,1453.87,13.86,0.96,-108.13,-6.92,54771.32,389457.22,
2021-05-26,1438.62,1449.65,1437.79,1440.01,5.11,0.36,-121.99,-7.81,39430.24,300828.09,
2021-05-25,1429.03,1436.72,1420.95,1434.9,5.73,0.4,-127.1,-8.14,38489.86,305574.56,
2021-05-24,1424.82,1433.09,1420.76,1429.17,6.94,0.49,-132.83,-8.5,38218.88,288128.33,
2021-05-21,1433.32,1437.61,1421.17,1422.23,-13.6,-0.95,-139.77,-8.95,46928.2,359208.26,
2021-05-20,1414.96,1440.68,1411.37,1435.83,18.85,1.33,-126.17,-8.08,64795.27,474557.9,
2021-05-19,1412.98,1421.68,1407.81,1416.98,2.1,0.15,-145.01,-9.28,47636.58,297810.25,
2021-05-18,1403.07,1416.32,1396.22,1414.89,6.24,0.44,-147.11,-9.42,35404.32,292706.94,
2021-05-17,1416.34,1416.61,1405.03,1408.64,-13.54,-0.95,-153.35,-9.82,39480.53,309841.8,
2021-05-14,1412.29,1424.57,1412.23,1422.19,13.17,0.93,-139.81,-8.95,34806.83,254672.61,
2021-05-13,1407.66,1419.98,1404.08,1409.02,-6.1,-0.43,-152.97,-9.79,32942.72,251291.42,
2021-05-12,1398.13,1415.54,1394.9,1415.12,12.26,0.87,-146.88,-9.4,32417.78,245917.3,
2021-05-11,1381.81,1404.13,1378.19,1402.86,11.65,0.84,-159.14,-10.19,35948.94,251636.29,
2021-05-10,1384.6,1391.95,1382.48,1391.2,7.35,0.53,-170.79,-10.93,37213.34,269811.78,
2021-05-07,1377.99,1390.48,1372.32,1383.86,2.86,0.21,-178.14,-11.4,37552.32,259533.34,
2021-05-06,1370.93,1384.03,1366.5,1380.99,6.53,0.48,-181.01,-11.59,35931.12,242998.15,
2021-04-30,1383.51,1384.71,1366.93,1374.46,-12.28,-0.89,-187.54,-12.01,32830.67,243310.63,
2021-04-29,1391.66,1398.43,1383.67,1386.74,-5.18,-0.37,-175.26,-11.22,33238.68,249413.68,
2021-04-28,1385.11,1394.7,1377.85,1391.92,4.74,0.34,-170.07,-10.89,36042.86,271488.49,
2021-04-27,1406.08,1409.07,1385.43,1387.18,-23.48,-1.66,-174.81,-11.19,45802.2,347507.72,
2021-04-26,1402.06,1423.54,1396.56,1410.66,1.8,0.13,-151.34,-9.69,46530.24,352128.9,
2021-04-23,1420.28,1421.41,1402.45,1408.86,-6.23,-0.44,-153.14,-9.8,43241.62,333521.96,
2021-04-22,1409.67,1418.03,1408.01,1415.09,8.53,0.61,-146.91,-9.41,29219.75,223788.49,
2021-04-21,1411.22,1413.93,1404.41,1406.56,-10.62,-0.75,-155.44,-9.95,32576.97,268291.52,
2021-04-20,1425.97,1432.84,1416.61,1417.18,-11.85,-0.83,-144.82,-9.27,47444.09,412891.69,
2021-04-19,1423.68,1433.48,1422.04,1429.03,8.9,0.63,-132.97,-8.51,36673.51,309007.39,
2021-04-16,1384.93,1420.47,1383.24,1420.13,33.51,2.42,-141.87,-9.08,45630.38,353322.56,
2021-04-15,1380.83,1391.97,1376.21,1386.62,3.8,0.27,-175.38,-11.23,34686.9,293157.54,
2021-04-14,1364.27,1383.82,1364.19,1382.83,15.78,1.15,-179.17,-11.47,36396.95,335983.42,
2021-04-13,1381.51,1382.39,1365.43,1367.05,-23.38,-1.68,-194.95,-12.48,34708.85,283359.58,
2021-04-12,1417.34,1418.72,1386.62,1390.43,-26.4,-1.86,-171.57,-10.98,48999.46,430180.12,
2021-04-09,1393.77,1416.94,1393.77,1416.83,18.05,1.29,-145.17,-9.29,34789.37,286345.4,
2021-04-08,1406.47,1408.94,1396.55,1398.77,0.69,0.05,-163.22,-10.45,44092.3,376455.77,
2021-04-07,1394.38,1398.15,1389.18,1398.08,10.2,0.73,-163.92,-10.49,27992.58,182485.26,
2021-04-06,1372.16,1388.96,1371.56,1387.88,18.68,1.36,-174.12,-11.15,24647.63,189141.9,
2021-04-02,1369.93,1371.05,1362.99,1369.2,0.98,0.07,-192.8,-12.34,25018.68,168049.18,
2021-04-01,1362.67,1370.34,1354.49,1368.22,2.68,0.2,-193.77,-12.41,28351.05,200459.23,
2021-03-31,1355.9,1365.54,1350.8,1365.54,6.74,0.5,-196.46,-12.58,27858.63,193916.87,
2021-03-30,1373.13,1373.36,1354.03,1358.8,-12.73,-0.93,-203.19,-13.01,32403.53,214561.01,
2021-03-29,1381.03,1381.44,1369.14,1371.53,-8.08,-0.59,-190.46,-12.19,26508.68,181738.22,
2021-03-26,1372.73,1379.99,1367.63,1379.61,5.36,0.39,-182.39,-11.68,29104.96,194151.2,
2021-03-25,1376.35,1384.83,1367.89,1374.25,0.77,0.06,-187.75,-12.02,31556.12,208116.9,
2021-03-24,1374.43,1379.76,1367.91,1373.49,-3.56,-0.26,-188.51,-12.07,34419.84,239403.43,
2021-03-23,1381.06,1382.04,1368.59,1377.04,-3.13,-0.23,-184.95,-11.84,31870.01,242284.97,
2021-03-22,1362.05,1380.69,1362.05,1380.17,12.33,0.9,-181.82,-11.64,26585.77,187145.21,
2021-03-19,1366.12,1383.46,1360.93,1367.84,-7.07,-0.51,-194.16,-12.43,29775.46,220530.25,
2021-03-18,1388.99,1389.8,1372.98,1374.91,-14.1,-1.02,-187.08,-11.98,27590.69,194867.05,
2021-03-17,1383.72,1393.74,1381.02,1389.01,2.69,0.19,-172.98,-11.07,33396.88,228869.46,
2021-03-16,1367.86,1387.77,1365.82,1386.33,20.92,1.53,-175.67,-11.25,35505.27,256587.53,
2021-03-15,1364.33,1372.75,1356.4,1365.41,-5.06,-0.37,-196.59,-12.59,38635.31,337078.98,
2021-03-12,1372.05,1373.23,1358.97,1370.47,-2.34,-0.17,-191.53,-12.26,40208.07,311465.51,
2021-03-11,1359.32,1373.01,1353.19,1372.8,14.28,1.05,-189.19,-12.11,36038.53,283801.23,
2021-03-10,1390.48,1394.21,1357.69,1358.52,-27.04,-1.95,-203.47,-13.03,33056.6,276802.98,
2021-03-09,1401.52,1410.33,1363.34,1385.57,-15.8,-1.13,-176.43,-11.3,46446.92,341540.61,
2021-03-08,1422.15,1431.69,1401.37,1401.37,-20.17,-1.42,-160.63,-10.28,47258.39,370654.19,
2021-03-05,1409.2,1424.64,1409.2,1421.54,5.92,0.42,-140.46,-8.99,32112.38,279186.74,
2021-03-04,1411.86,1422.71,1410.44,1415.62,-6.17,-0.43,-146.38,-9.37,33259.34,246415.05,
2021-03-03,1413.92,1422.0,1408.5,1421.79,2.56,0.18,-140.2,-8.98,34907.22,277128.38,
2021-03-02,1428.97,1432.51,1411.43,1419.23,-6.74,-0.47,-142.76,-9.14,43801.7,354970.37,
2021-03-01,1396.52,1426.04,1396.52,1425.98,32.26,2.31,-136.02,-8.71,37197.79,267680.46,
2021-02-26,1384.39,1403.89,1380.89,1393.72,-0.23,-0.02,-168.28,-10.77,37678.74,271474.3,
2021-02-25,1404.24,1407.66,1387.83,1393.95,-5.49,-0.39,-168.05,-10.76,46368.86,329181.63,
2021-02-24,1384.05,1406.52,1384.05,1399.44,15.46,1.12,-162.56,-10.41,37579.27,298958.68,
2021-02-23,1404.66,1415.63,1380.59,1383.98,-23.41,-1.66,-178.02,-11.4,40806.29,281542.23,
2021-02-22,1406.96,1436.1,1406.96,1407.38,5.5,0.39,-154.61,-9.9,48442.09,385804.18,
2021-02-19,1352.86,1401.93,1348.05,1401.88,49.4,3.65,-160.11,-10.25,42615.18,347331.52,
2021-02-18,1330.01,1353.41,1330.01,1352.49,38.52,2.93,-209.51,-13.41,36080.12,281866.64,
2021-02-10,1301.91,1314.65,1296.28,1313.97,14.1,1.08,-248.02,-15.88,26427.69,229692.58,
2021-02-09,1285.66,1303.98,1281.19,1299.87,13.84,1.08,-262.12,-16.78,29916.18,259556.77,
2021-02-08,1289.88,1292.15,1272.9,1286.03,0.18,0.01,-275.97,-17.67,27666.13,253952.09,
2021-02-05,1301.02,1321.23,1283.44,1285.85,-11.87,-0.91,-276.14,-17.68,29335.34,263837.96,
2021-02-04,1330.74,1331.62,1285.77,1297.72,-38.43,-2.88,-264.28,-16.92,42212.55,446284.96,
2021-02-03,1347.73,1351.76,1335.72,1336.15,-17.27,-1.28,-225.84,-14.46,35168.04,308803.18,
2021-02-02,1366.98,1375.57,1351.05,1353.42,-12.9,-0.94,-208.58,-13.35,41607.04,370887.78,
2021-02-01,1353.03,1373.08,1353.03,1366.32,-4.23,-0.31,-195.68,-12.53,43643.58,398324.71,
2021-01-29,1392.87,1394.45,1362.28,1370.55,-23.72,-1.7,-191.45,-12.26,45237.64,452380.06,
2021-01-28,1388.77,1413.7,1383.2,1394.27,3.58,0.26,-167.73,-10.74,49840.55,563382.89,
2021-01-27,1370.89,1398.68,1365.12,1390.69,22.31,1.63,-171.31,-10.97,42760.47,460077.03,
2021-01-26,1375.48,1388.07,1366.11,1368.38,-14.19,-1.03,-193.61,-12.4,34761.48,281589.43,
2021-01-25,1417.27,1423.39,1378.29,1382.57,-49.14,-3.43,-179.43,-11.49,49113.86,423123.86,
2021-01-22,1458.65,1458.65,1430.33,1431.71,-28.88,-1.98,-130.29,-8.34,57647.61,435364.51,
2021-01-21,1441.56,1468.21,1439.9,1460.58,24.76,1.72,-101.41,-6.49,54031.75,487820.12,
2021-01-20,1431.95,1440.14,1420.44,1435.83,-2.45,-0.17,-126.17,-8.08,43555.69,363364.62,
2021-01-19,1406.21,1443.1,1400.79,1438.28,33.43,2.38,-123.72,-7.92,57437.5,466928.77,
2021-01-18,1385.69,1406.67,1383.77,1404.85,15.75,1.13,-157.15,-10.06,36061.41,371919.89,
2021-01-15,1374.65,1391.37,1373.8,1389.1,12.83,0.93,-172.9,-11.07,38714.48,400262.67,
2021-01-14,1359.24,1379.88,1353.42,1376.27,22.71,1.68,-185.73,-11.89,43675.53,475011.54,
2021-01-13,1370.42,1377.13,1339.98,1353.56,-21.25,-1.55,-208.44,-13.34,51970.03,550801.19,
2021-01-12,1374.17,1387.13,1365.78,1374.81,-3.57,-0.26,-187.18,-11.98,38602.34,428954.86,
2021-01-11,1409.68,1411.94,1373.42,1378.38,-28.99,-2.06,-183.62,-11.76,43765.22,449688.7,
2021-01-08,1385.67,1422.05,1365.61,1407.37,18.86,1.36,-154.63,-9.9,47014.93,503486.99,
2021-01-07,1435.01,1435.89,1382.2,1388.51,-51.48,-3.57,-173.49,-11.11,52680.87,448943.22,
2021-01-06,1458.06,1458.92,1434.71,1439.99,-21.56,-1.47,-122.01,-7.81,46106.83,403942.94,
2021-01-05,1466.72,1467.92,1446.94,1461.54,-11.14,-0.76,-100.46,-6.43,45087.91,404144.89,
2021-01-04,1472.24,1477.94,1463.21,1472.68,-1.08,-0.07,-89.32,-5.72,42774.01,403596.06,
2020-12-31,1457.75,1476.06,1454.16,1473.76,18.76,1.29,-88.24,-5.65,41139.86,370204.72,
2020-12-30,1444.35,1462.83,1434.22,1455.0,5.93,0.41,-107.0,-6.85,45192.59,468487.77,
2020-12-29,1435.25,1464.38,1432.53,1449.07,15.0,1.05,-112.93,-7.23,47592.64,483252.07,
2020-12-28,1461.51,1462.22,1431.91,1434.07,-29.42,-2.01,-127.93,-8.19,44673.76,376791.01,
2020-12-25,1446.41,1469.82,1440.24,1463.49,8.26,0.57,-98.51,-6.31,36945.53,291789.03,
2020-12-24,1483.46,1485.94,1450.92,1455.22,-34.08,-2.29,-106.77,-6.84,48804.37,364348.19,
2020-12-23,1495.08,1501.2,1480.54,1489.3,-1.16,-0.08,-72.69,-4.65,51172.86,427392.46,
2020-12-22,1511.13,1517.34,1489.43,1490.47,-24.9,-1.64,-71.53,-4.58,38962.73,370310.0,
2020-12-21,1510.63,1525.63,1507.39,1515.37,-0.88,-0.06,-46.63,-2.99,35425.37,351170.89,
2020-12-18,1520.26,1527.07,1511.29,1516.25,-8.09,-0.53,-45.75,-2.93,28031.47,270173.72,
2020-12-17,1519.3,1524.98,1489.11,1524.34,6.28,0.41,-37.66,-2.41,33106.54,280737.83,
2020-12-16,1543.63,1545.07,1517.24,1518.05,-28.01,-1.81,-43.94,-2.81,24498.89,206237.79,
2020-12-15,1551.53,1553.5,1540.73,1546.07,-9.29,-0.6,-15.93,-1.02,30730.67,241778.67,
2020-12-14,1558.05,1560.03,1545.16,1555.35,-6.96,-0.45,-6.64,-0.43,34131.7,284156.66,
2020-12-11,1585.78,1587.12,1547.66,1562.32,-25.2,-1.59,0.32,0.02,46028.18,415631.75,
2020-12-10,1595.99,1598.55,1583.57,1587.52,-11.53,-0.72,25.52,1.63,28385.99,272788.18,
2020-12-09,1631.16,1634.76,1598.16,1599.05,-39.01,-2.38,37.05,2.37,39014.63,338486.94,
2020-12-08,1638.23,1646.1,1634.41,1638.06,2.23,0.14,76.06,4.87,33137.99,324004.19,
2020-12-07,1647.81,1650.39,1633.35,1635.83,-12.84,-0.78,73.83,4.73,27945.34,261865.47,
2020-12-04,1657.8,1658.11,1642.88,1648.67,-4.65,-0.28,86.67,5.55,29232.48,265582.2,
2020-12-03,1659.35,1660.31,1648.46,1653.31,-6.7,-0.4,91.32,5.85,35859.81,327939.06,
2020-12-02,1655.7,1665.11,1653.0,1660.02,3.09,0.19,98.02,6.28,44890.37,443095.87,
2020-12-01,1632.47,1659.99,1629.68,1656.93,24.33,1.49,94.93,6.08,45240.78,505698.0,
2020-11-30,1631.72,1646.27,1620.18,1632.6,3.75,0.23,70.6,4.52,43750.91,435478.68,
2020-11-27,1620.97,1629.89,1607.49,1628.85,8.41,0.52,66.85,4.28,34591.13,302964.34,
2020-11-26,1633.47,1634.6,1617.69,1620.44,-13.16,-0.81,58.45,3.74,34406.81,309024.51,
2020-11-25,1656.75,1659.37,1633.6,1633.6,-21.11,-1.28,71.6,4.58,51559.96,426228.63,
2020-11-24,1652.53,1661.66,1648.77,1654.71,3.79,0.23,92.71,5.94,46485.79,432752.89,
2020-11-23,1658.91,1659.95,1639.33,1650.92,-4.16,-0.25,88.92,5.69,49024.91,463870.9,
2020-11-20,1650.04,1656.02,1633.99,1655.08,12.03,0.73,93.08,5.96,47578.42,473516.01,
2020-11-19,1630.68,1645.78,1627.34,1643.05,12.4,0.76,81.05,5.19,39307.05,399081.31,
2020-11-18,1625.31,1638.83,1621.41,1630.65,8.48,0.52,68.65,4.4,48449.36,522334.78,
2020-11-17,1614.96,1626.04,1614.63,1622.17,-4.76,-0.29,60.17,3.85,42754.08,366520.51,
2020-11-16,1603.08,1626.93,1603.08,1626.93,22.32,1.39,64.93,4.16,32811.81,292806.51,
2020-11-13,1605.06,1606.02,1591.67,1604.61,-2.4,-0.15,42.62,2.73,32306.17,286464.68,
2020-11-12,1603.79,1610.76,1594.36,1607.01,4.18,0.26,45.01,2.88,29311.97,263262.17,
2020-11-11,1618.7,1618.76,1600.62,1602.83,-19.94,-1.23,40.83,2.61,36995.1,328216.14,
2020-11-10,1634.81,1637.15,1613.41,1622.77,-3.09,-0.19,60.77,3.89,44447.5,414168.36,
2020-11-09,1600.67,1631.57,1600.34,1625.86,30.75,1.93,63.86,4.09,46221.95,446903.3,
2020-11-06,1612.81,1613.81,1586.74,1595.1,-15.62,-0.97,33.11,2.12,32328.59,291388.65,
2020-11-05,1598.49,1611.71,1591.34,1610.72,23.98,1.51,48.73,3.12,37574.53,348994.64,
2020-11-04,1599.72,1601.69,1572.68,1586.74,-13.09,-0.82,24.74,1.58,33498.2,326443.56,
2020-11-03,1574.47,1600.95,1567.8,1599.83,31.76,2.03,37.83,2.42,38345.1,369465.3,
2020-11-02,1575.45,1579.56,1545.62,1568.08,-8.37,-0.53,6.08,0.39,38744.71,360439.12,
2020-10-30,1630.6,1631.87,1570.54,1576.45,-52.12,-3.2,14.45,0.93,49822.28,432224.88,
2020-10-29,1616.67,1640.04,1611.44,1628.57,-9.83,-0.6,66.57,4.26,34513.87,317320.2,
2020-10-28,1639.12,1641.33,1613.97,1638.4,3.0,0.18,76.4,4.89,29343.91,281943.89,
2020-10-27,1631.18,1641.13,1624.7,1635.4,0.32,0.02,73.41,4.7,29386.46,270864.34,
2020-10-26,1632.83,1639.38,1619.58,1635.08,-1.25,-0.08,73.08,4.68,28888.0,264849.67,
2020-10-23,1663.24,1673.2,1634.29,1636.33,-26.64,-1.6,74.33,4.76,33038.01,321200.17,
2020-10-22,1658.94,1669.79,1647.2,1662.97,-2.82,-0.17,100.97,6.46,37144.51,318560.85,
2020-10-21,1678.22,1679.32,1656.0,1665.79,-15.63,-0.93,103.79,6.64,40744.11,337861.9,
2020-10-20,1660.01,1681.43,1644.36,1681.42,18.7,1.12,119.42,7.65,46606.47,377011.56,
2020-10-19,1673.87,1685.13,1656.81,1662.71,-5.41,-0.32,100.72,6.45,47575.92,388295.08,
2020-10-16,1646.07,1669.47,1643.75,1668.13,20.1,1.22,106.13,6.79,48624.86,413762.76,
2020-10-15,1658.77,1661.48,1646.61,1648.02,-9.57,-0.58,86.03,5.51,40549.38,391546.23,
2020-10-14,1679.68,1682.6,1653.41,1657.59,-26.21,-1.56,95.6,6.12,41831.21,398837.66,
2020-10-13,1681.01,1683.8,1664.68,1683.8,-4.0,-0.24,121.8,7.8,41357.39,409834.1,
2020-10-12,1671.39,1687.89,1665.14,1687.8,40.1,2.43,125.8,8.05,56780.14,606358.22,
2020-10-09,1614.32,1653.55,1612.47,1647.7,56.16,3.53,85.71,5.49,38661.84,362343.88,
2020-09-30,1594.84,1609.18,1581.83,1591.55,0.17,0.01,29.55,1.89,33809.71,298948.56,
2020-09-29,1590.76,1607.95,1587.08,1591.37,0.22,0.01,29.38,1.88,29056.64,263373.42,
2020-09-28,1628.0,1634.07,1589.51,1591.16,-35.97,-2.21,29.16,1.87,32222.1,261455.08,
2020-09-25,1643.98,1646.01,1619.13,1627.13,-12.5,-0.76,65.13,4.17,32891.2,291042.02,
2020-09-24,1672.24,1675.11,1639.15,1639.62,-46.34,-2.75,77.63,4.97,44632.08,426210.18,
2020-09-23,1692.94,1696.12,1668.96,1685.96,4.32,0.26,123.97,7.94,39138.89,353341.7,
2020-09-22,1692.37,1701.85,1674.26,1681.65,-23.9,-1.4,119.65,7.66,43645.03,381971.43,
2020-09-21,1709.41,1721.46,1701.34,1705.54,-9.63,-0.56,143.54,9.19,50069.03,415909.53,
2020-09-18,1664.44,1716.14,1663.84,1715.17,50.12,3.01,153.17,9.81,58530.23,497168.66,
2020-09-17,1663.63,1677.03,1649.67,1665.05,-1.9,-0.11,103.05,6.6,35984.21,326137.6,
2020-09-16,1675.7,1680.05,1659.74,1666.95,-12.37,-0.74,104.96,6.72,39685.39,335840.1,
2020-09-15,1679.08,1683.43,1665.01,1679.33,1.03,0.06,117.33,7.51,41243.57,348060.85,
2020-09-14,1659.35,1682.11,1659.15,1678.3,23.11,1.4,116.3,7.45,46131.72,384518.73,
2020-09-11,1621.6,1657.85,1619.29,1655.19,21.05,1.29,93.19,5.97,45746.29,375367.95,
2020-09-10,1707.0,1716.25,1628.91,1634.13,-69.98,-4.11,72.14,4.62,69618.26,552363.88,
2020-09-09,1729.99,1750.32,1702.03,1704.12,-49.39,-2.82,142.12,9.1,78863.64,638574.8,
2020-09-08,1728.15,1753.5,1713.8,1753.5,14.7,0.85,191.51,12.26,66949.92,593501.3,
2020-09-07,1756.47,1771.93,1725.13,1738.8,-27.97,-1.58,176.8,11.32,59367.66,566779.6,
2020-09-04,1735.38,1769.73,1732.01,1766.77,0.3,0.02,204.78,13.11,56875.05,575613.73,
2020-09-03,1779.05,1779.05,1758.36,1766.48,-17.91,-1.0,204.48,13.09,53059.51,494891.57,
2020-09-02,1765.2,1790.62,1758.29,1784.39,22.34,1.27,222.39,14.24,61793.4,600024.84,
2020-09-01,1756.54,1762.04,1743.92,1762.04,1.54,0.09,200.05,12.81,55935.06,575832.64,
2020-08-31,1755.06,1780.61,1754.98,1760.5,9.55,0.55,198.5,12.71,68782.92,725181.87,
2020-08-28,1732.87,1753.19,1717.98,1750.96,14.54,0.84,188.96,12.1,56215.11,608559.46,
2020-08-27,1731.97,1739.47,1710.11,1736.41,-2.61,-0.15,174.42,11.17,52292.31,468674.23,
2020-08-26,1784.32,1784.52,1726.3,1739.02,-44.87,-2.52,177.03,11.33,74696.55,783764.09,
2020-08-25,1785.31,1788.86,1773.69,1783.89,1.77,0.1,221.89,14.21,60777.64,560029.37,
2020-08-24,1788.28,1791.8,1756.59,1782.12,-1.15,-0.06,220.12,14.09,55807.69,535495.1,
2020-08-21,1775.38,1793.71,1769.82,1783.27,19.18,1.09,221.28,14.17,69976.54,716198.68,
2020-08-20,1748.47,1780.12,1743.47,1764.09,0.78,0.04,202.1,12.94,58651.54,534411.77,
2020-08-19,1793.18,1799.06,1763.32,1763.32,-26.45,-1.48,201.32,12.89,84597.69,848886.76,
2020-08-18,1778.95,1793.13,1775.49,1789.76,13.46,0.76,227.77,14.58,64725.17,624593.82,
2020-08-17,1764.41,1779.73,1758.58,1776.3,15.66,0.89,214.31,13.72,76040.86,683938.9,
2020-08-14,1733.09,1761.52,1723.77,1760.65,27.09,1.56,198.65,12.72,59679.31,546734.31,
2020-08-13,1728.87,1743.53,1726.45,1733.56,8.32,0.48,171.56,10.98,59515.67,551568.23,
2020-08-12,1713.66,1725.34,1691.11,1725.24,5.0,0.29,163.24,10.45,65502.06,613557.55,
2020-08-11,1759.39,1762.39,1717.29,1720.24,-39.3,-2.23,158.25,10.13,71000.35,629796.76,
2020-08-10,1728.31,1769.8,1727.07,1759.54,29.88,1.73,197.55,12.65,78367.2,710160.94,
2020-08-07,1746.98,1747.55,1705.47,1729.66,-21.24,-1.21,167.67,10.73,68822.17,671122.11,
2020-08-06,1765.79,1768.89,1727.61,1750.9,-14.2,-0.8,188.9,12.09,62151.57,665810.78,
2020-08-05,1742.27,1766.44,1721.03,1765.1,16.78,0.96,203.1,13.0,74402.18,742155.34,
2020-08-04,1775.17,1777.79,1745.15,1748.32,-24.22,-1.37,186.33,11.93,88425.55,949611.99,
2020-08-03,1739.67,1772.72,1737.44,1772.54,41.54,2.4,210.55,13.48,96998.09,984935.57,
2020-07-31,1711.92,1737.98,1700.11,1731.01,12.26,0.71,169.01,10.82,85310.62,854064.2,
2020-07-30,1723.48,1732.97,1714.51,1718.75,-2.58,-0.15,156.75,10.04,85347.49,858888.86,
2020-07-29,1672.63,1721.97,1664.23,1721.32,46.77,2.79,159.33,10.2,68995.86,686712.22,
2020-07-28,1662.86,1675.13,1655.84,1674.55,20.44,1.24,112.56,7.21,60344.86,564707.56,
2020-07-27,1665.98,1674.94,1636.49,1654.11,-7.04,-0.42,92.11,5.9,70615.05,657767.21,
2020-07-24,1731.39,1744.37,1651.85,1661.15,-77.28,-4.45,99.15,6.35,73512.2,810546.88,
2020-07-23,1739.7,1752.09,1701.23,1738.43,-19.64,-1.12,176.43,11.3,66464.37,702371.95,
2020-07-22,1738.49,1767.86,1728.84,1758.07,13.78,0.79,196.07,12.55,66402.73,716503.23,
2020-07-21,1740.57,1747.11,1723.6,1744.29,9.01,0.52,182.29,11.67,60947.84,687923.98,
2020-07-20,1682.53,1735.29,1682.53,1735.29,65.53,3.92,173.29,11.09,59973.82,639662.19,
2020-07-17,1679.63,1696.58,1651.11,1669.75,-3.61,-0.22,107.76,6.9,86932.9,870923.08,
2020-07-16,1727.84,1743.56,1670.26,1673.37,-54.12,-3.13,111.37,7.13,119928.35,1184774.58,
2020-07-15,1808.17,1811.53,1726.87,1727.49,-82.12,-4.54,165.49,10.6,125960.8,1298563.2,
2020-07-14,1813.24,1823.46,1774.15,1809.61,4.67,0.26,247.62,15.85,139014.36,1478228.64,
2020-07-13,1754.02,1804.94,1750.13,1804.94,57.18,3.27,242.95,15.55,127693.39,1231418.95,
2020-07-10,1738.95,1767.1,1733.56,1747.76,1.94,0.11,185.76,11.89,158527.39,1504846.13,
2020-07-09,1680.32,1747.4,1678.16,1745.82,63.37,3.77,183.82,11.77,146262.1,1420090.78,
2020-07-08,1632.3,1682.64,1626.59,1682.45,41.56,2.53,120.45,7.71,127210.06,1135788.66,
2020-07-07,1636.59,1664.37,1619.72,1640.89,14.01,0.86,78.89,5.05,163199.36,1440851.89,
2020-07-06,1571.05,1627.68,1571.05,1626.87,66.21,4.24,64.87,4.15,134539.03,1214685.38,
2020-07-03,1543.41,1562.49,1542.01,1560.66,20.19,1.31,-1.34,-0.09,115172.49,989173.48,
2020-07-02,1511.88,1540.47,1507.43,1540.47,29.51,1.95,-21.53,-1.38,61243.7,621268.46,
2020-07-01,1509.52,1512.58,1496.4,1510.95,3.59,0.24,-51.04,-3.27,57444.62,575245.0,
2020-06-30,1483.24,1507.95,1481.85,1507.36,28.38,1.92,-54.63,-3.5,53844.66,565755.46,
2020-06-29,1496.78,1499.54,1475.94,1478.99,-28.92,-1.92,-83.01,-5.31,45496.74,469355.09,
2020-06-24,1511.24,1516.23,1500.47,1507.9,-0.87,-0.06,-54.09,-3.46,48527.32,528562.3,
